Add,Hotel,Zip,badgetext,extendadd,partial_entry,ratingDate,ratingbubble,review_title,stars 
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",12,Lake Buena Vista,"This is one of Disney's Vacation Club resorts. As always it is themed and theirs is ""Key Wey"". The rooms are comfortable, the service is impecible. Our air condiditoning did not work our first night and the staff moved us into a close room and...","October 11, 2006","ui_bubble_rating bubble_50,ratingDate relativeDate",Home away from home!,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",48,Lake Buena Vista,"just got back from key west, absoultey wonderful, beds really comfortable, rooms great, we had a studio, cleaniness great. the resturant, olivias pretty good real good to have an eating place on property, close by. i can not c what all the negative reviews r...","January 18, 2007","ui_bubble_rating bubble_50,ratingDate relativeDate",awesome,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",289,Lake Buena Vista,"We are DVC members and this was our first stay in Old Key West. Home Resort is Saratoga Springs.
The resort is huge to accommadate the low rise individual design of these very spacious apartments. Check a layout plan and plan where you want to...","January 8, 2007","ui_bubble_rating bubble_50,ratingDate relativeDate","Warm, Safe , Home with all mod cons when you need them. Great.",3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",14,Lake Buena Vista,"I'm glad we spent a couple of extra bucks and stayed here. The only real negative was the onsite restaurant ""Olivia's"". I'll get to that in a little bit.
It was very clean and had a nice feeling to it. It was quiet and had...","December 20, 2006","ui_bubble_rating bubble_50,ratingDate relativeDate",Very Clean & Nice - Stay Away From Olivia's,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",294,Lake Buena Vista,"Spent a week in Rm. 1913 for a week on the invitation of relatives who are members of the Disney Resort points program and had my doubts about the resort based on mixed reviews I read, but I was very pleasantly surprised with an extremely...","March 13, 2007","ui_bubble_rating bubble_40,ratingDate relativeDate",Extremely pleasant & relaxing time here...,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",8,Lake Buena Vista,"We had originally reserved a studio room but we got a free upgrade to a 1 bedroom Villa due to early check in and not enough studios to go around. This MUCH larger room was a dream, with a living room, full kitchen, King sized...","February 27, 2007","ui_bubble_rating bubble_40,ratingDate relativeDate",Absolutely Wonderful! Very Relaxing.,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",33,Lake Buena Vista,"We just returned from a six night stay at OKW, which we swapped from our timeshare in Maui. The rooms (ours was a one bedroom) are quite large, comfortable and very clean. The beds are very comfortable and the furniture is not ""played out"" and/or...","February 23, 2007","ui_bubble_rating bubble_40,ratingDate relativeDate","Enjoyable, Quiet Hotel",3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",3,Lake Buena Vista,"We've stayed at OKW for the past 15 years and we love it. From tne time we hear the 'Welcome Home' greeting at the gate, to the time we leave everything is perfect. OKW is relaxed, peaceful and feels completley safe. It's set around Lake...","June 9, 2007","ui_bubble_rating bubble_50,ratingDate relativeDate",Home Away From Home!,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",76,Lake Buena Vista,We're Disney Vacation Club members and decided to try OKW for a change. (we're owners at Saratoga Springs) The check in process was great. Our person was very freinddly and helpful. Exactly what I would expect from Disney. He even moved us to a closer...,"June 8, 2007","ui_bubble_rating bubble_40,ratingDate relativeDate",NIce but a little off,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",44,Lake Buena Vista,"We stayed at Old Key West, and I was wondering why my wife would book us in here. It's not like I'm a Parrothead kind of guy. But what
I was picturing (a place with narrow, crowded streets, overrun with six-toed cats and drunken authors)...","April 28, 2007","ui_bubble_rating bubble_50,ratingDate relativeDate","Excellent suite, very comfy",3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",78,Lake Buena Vista,"Since we are Disney Vacation Club members (Disney's version of a timeshare), we stay at OKW often. Our most recent trip was Jan 06 for the Disney Marathon. We stayed for four nights in a one bedroom and the last five nights in a two...","April 28, 2007","ui_bubble_rating bubble_50,ratingDate relativeDate",A wonderful place - but it is a Disney Timeshare,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",7,Lake Buena Vista,"I have been there many times, and every time it is a wonderful stay. The rooms are clean and spacious. The staff is friendly and helpful. I cannot wait to go back.","July 7, 2007","ui_bubble_rating bubble_50,ratingDate relativeDate",What a place!,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",42,Lake Buena Vista,"We s tayed at the resort with another family mid April this year. The condo was immaculate, spacious and comfortable. The grounds are beautiful. You will truly feel transported to a tropical place of easy living (just like Key West is!). The kids loved the...","June 19, 2007","ui_bubble_rating bubble_50,ratingDate relativeDate",The best resort in Disney!!,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",118,Lake Buena Vista,My husband and I wanted to join the Disney Vacation Club and we weren't sure if we wanted to buy our resale points for the Beach Club or for Old Key West. So last week (January 10-14) we stayed for 2 nights in a studio...,"January 21, 2008","ui_bubble_rating bubble_30,ratingDate relativeDate",OKW has its charm but...,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",18,Lake Buena Vista,We are a family of 4 with 2 buckaroo's aged 5 and 1 1/2. We stayed 3 nights in December 2007 at the Old Key West Resort and loved it. Great access to the Saratoga Springs Resort or Downtown Disney via the water shuttle. You...,"December 20, 2007","ui_bubble_rating bubble_50,ratingDate relativeDate",Old Key is fantastic!!!,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",6,Lake Buena Vista,"My family and I just came back from this ""resort"". We stayed in a Studio in room 1720 from 7/27-7/29 and it was not what I expected. There was nothing DISNEY about it. The room was dingy and VERY dark. There was not enough light...","July 28, 2007","ui_bubble_rating bubble_20,ratingDate relativeDate",Stay Away........,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",17,Lake Buena Vista,"We stayed at Disney's Old Key West Resort from July 14-23, 2007. What an enjoyable stay! We had a one bedroom villa. It had a huge living room with a nice sofa sleeper for our two 14 year olds to sleep on. Master bedroom is...","July 23, 2007","ui_bubble_rating bubble_50,ratingDate relativeDate",Great Place to Stay. Couldn't ask for Better!!,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",94,Lake Buena Vista,"Myself, my parents, 5 year old daughter, 7 year old niece and sister stayed here in July for 4 nights. We have been to WDW twice (staying at the Grand Floridian and Coronado the other times) but needed a larger place since we had a...","August 16, 2007","ui_bubble_rating bubble_30,ratingDate relativeDate",Not a bad place if you have a big group,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",75,Lake Buena Vista,What a mess! We just returned from this $600/night “resort.” I had read many of the reviews on various Disney Resorts on Tripadvisor and didn’t believe what I heard. That WDW Resorts had really gone downhill. Well let me warn you-it is true! WDW Resorts...,"August 13, 2007","ui_bubble_rating bubble_10,ratingDate relativeDate",This Disney Resort is HORRIBLE!,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",7,Lake Buena Vista,We stayed at Disney's Old Key West Resort at the very end of August. We had 7 in our party so the rooms were very nice and accomadated our group nicely. Our flight got in at 7 in the morning and we had been flying...,"September 16, 2007","ui_bubble_rating bubble_20,ratingDate relativeDate",Pretty but awful transportation,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",25,Lake Buena Vista,"My family absolutely loved the Old Key West. The pool was a great place to cool off and we all enjoyed the water slide, (main pool). We stayed in building 64, apparently one of the few with an elevator. It was conveniently close to 2...","September 15, 2007","ui_bubble_rating bubble_50,ratingDate relativeDate",great for families!,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",30,Lake Buena Vista,"We have now stayed at Disneys Old Key West a number of times and we are never disappointed.
We are members of the Disney Vacation Club and find that this resort is very convenient and family friendly. The accomodation here tends to be larger than...","November 7, 2007","ui_bubble_rating bubble_50,ratingDate relativeDate",Great place to stay,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",171,Lake Buena Vista,Recently stayed at OKW for a 2 night sandwich stay between the Contemporary and Yacht Club Resorts. Was assigned a room along Miller's Road area - building #22 right at the end of the roadway on the ground floor - I had a 1 bedroom...,"October 31, 2007","ui_bubble_rating bubble_40,ratingDate relativeDate",Short and pleasant 2 night stay at OKW - Building 22 Ground Floor One Bedroom,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",1,Lake Buena Vista,"I recently returned from my stay in Disney. My family and I decided to stay at OKW since there were 7 of us traveling. OKW is located very close to Downtown Disney and even offers a boat ride over to guests of OKW. However, I...","May 28, 2007","ui_bubble_rating bubble_30,ratingDate relativeDate",Liked OKW,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",31,Lake Buena Vista,"We rented someone's unused week to stay here so we could enjoy the Disney World parks. We have two boys age 5 and 6 and this was our first time to Disney.
This was a true condo with a lot of space. It was very...","May 21, 2007","ui_bubble_rating bubble_50,ratingDate relativeDate",A great place and value to stay at in Disney,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",48,Lake Buena Vista,"We stayed in a Grand Villa with family who were Disney Vacation Club members.
First the property: The Villa was nice, but nothing more. I would not have paid $400 plus per night in a million years. I would pay maybe $200 per night.
The...","April 6, 2007","ui_bubble_rating bubble_20,ratingDate relativeDate",Very much a let down,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",4,Lake Buena Vista,Two of my kids and I stayed at Old Key West for 4 nights during the end of March. We got a studio which was small but very clean and had a nice little patio under palm trees that overlooked a pretty duck pond. The...,"April 6, 2007","ui_bubble_rating bubble_40,ratingDate relativeDate",Can't Wait to Go Back!!,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",6,Lake Buena Vista,"We stayed here from 6-3 to 6-8. The rooms were very clean and smelled great too. It had central air, not a wall unit that you find in most other places you stay. You know the ones with the stinky musty filters that stink up...","June 15, 2007","ui_bubble_rating bubble_50,ratingDate relativeDate",place was awsome,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",6,Lake Buena Vista,"We are members of another points timeshare and exchanged into Disney's Old Key West (OKW) for 5 nights - June 4-9 2007.
This is a great property as the rooms are the largest in the WDW resort system. Our 1 bedroom was 950 square feet....","June 12, 2007","ui_bubble_rating bubble_50,ratingDate relativeDate",Great Place,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",67,Lake Buena Vista,"Our family consisting of two adults, a 4 year old and an 11 month old rented a one bedroom suite at the Old Key West December 14 and 15, 2007. We are Florida residents so we received a discount plus an ""added incentive"" of $100.00...","December 17, 2007","ui_bubble_rating bubble_30,ratingDate relativeDate",Great For Families,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",32,Lake Buena Vista,"This was a wonderful place. We had a wonderful time. we had a 2 bedroom unit which was enourmous. both kids had queen beds and we had king. The bathrooms and lounge/kitchen were big.
The overall disney experience was very good, with the busses which...","December 13, 2007","ui_bubble_rating bubble_50,ratingDate relativeDate",a wonderful time,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",45,Lake Buena Vista,"I booked this through a Disney Vacation Member on ebay. My family of seven stayed in a 2 bedroom Unit from July 15-20. OKW is just like its name ""Welcome Home""! The resort is a little village itself. We arrived at 10 am on July...","July 23, 2007","ui_bubble_rating bubble_40,ratingDate relativeDate","""Welcome Home""!",3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",33,Lake Buena Vista,"We are avid Disney travelers and just finished our 10th trip in a little over four years. We have stayed at Animal Kingdom before and loved it, but we usually stay at French Quarter. Just this year, we joined the Disney Vacation Club and were...","July 13, 2007","ui_bubble_rating bubble_30,ratingDate relativeDate",Didn't seem so Disney,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",47,Lake Buena Vista,"We stayed at Disney's Old Key West from July 18 - 27, 2007 and really enjoyed our stay. This wasn't our first trip to Old Key West and won't be our last. Our kids love the 1 bedroom villas because of the room size. There...","August 2, 2007","ui_bubble_rating bubble_40,ratingDate relativeDate",Great place for families,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",36,Lake Buena Vista,"My family stayed at Old Key West from July 22-29, 2007. The resort is quite large and the buildings are very spread out. We were given a handicap accessible room. This generally was not a problem, plus it meant a 1st floor room (no climbing...","July 31, 2007","ui_bubble_rating bubble_30,ratingDate relativeDate",Old Key west was OK,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",40,Lake Buena Vista,"My family stayed at Old Key West from Aug 24-31. We are a family of 5 and stayed in a 2BDR unit. We arrived just before noon on the 24th, not only were we able to check-in early, but the process was quick and easy....","September 8, 2007","ui_bubble_rating bubble_50,ratingDate relativeDate",Old Key West is the Best,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",6,Lake Buena Vista,"We just returned from a great stay at DOKW. Our two bedroom villa was immaculate with plenty of room for two sets of adults and one active child. My parents had the master-suite with its king size bed, whirlpool tub, corner shower and access to...","August 24, 2007","ui_bubble_rating bubble_40,ratingDate relativeDate",Great for a family with grandparents,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",19,Lake Buena Vista,Sorry I didn't post this sooner. Starting to plan for next years trip already. Rented points from an owner and stayed at OKW from 5/2/07 till 5/12/07. It was me and my daughter and my friend and his daughter. Excellent resort. Loved the people that...,"October 16, 2007","ui_bubble_rating bubble_50,ratingDate relativeDate",Wonderful Resort and even better people,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",28,Lake Buena Vista,"Old Key West is a beautiful timeshare property, which we own. I have always had nothing but positive things to say until my trip in February 2007, and July 2007. The housekeeping has really slipped. I had complained in February, and before I returned in...","October 8, 2007","ui_bubble_rating bubble_30,ratingDate relativeDate",Usually Our Favorite Disney Resort,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",104,Lake Buena Vista,"We are DVC members at Old Key West. This was my husband's first stay at OKW so I wanted it to be great. Unfortunately, it was not. We used Magical Express and had to wait 40 minutes sitting on a bus before it left the...","February 28, 2008","ui_bubble_rating bubble_30,ratingDate relativeDate",Not a great stay,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",23,Lake Buena Vista,We went on a group vacation to Disney with two other families and stayed in the Old Key West Resort. We had a two bedroom room and we loved it. Both bedrooms were huge and the master bath had a giant tub that my daughter...,"April 18, 2008","ui_bubble_rating bubble_50,ratingDate relativeDate",Very Nice Resort - Big Rooms,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",8,Lake Buena Vista,"We are new DVC members (Disney's timeshare program) and this trip to Old Key West was our first stay at a DVC Property (although not our first Disney vacation). We were very happy with the entire experience.
We had a 1 bedroom villa for my...","June 18, 2008","ui_bubble_rating bubble_50,ratingDate relativeDate",chillin' at Old Key West,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",121,Lake Buena Vista,"... Our family of 5 stayed here from July 20 through July 26, 2008. All of the cast members (with the exception of 1 grumpy dude at the gated entry to the resort) were incredibly friendly and helpful. We stayed in room 1323 - a...","July 25, 2008","ui_bubble_rating bubble_40,ratingDate relativeDate",Very Nice Place on Disney Property,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",11,Lake Buena Vista,"We stayed in a suite at this property from 8-08 to 8-15 and found the accomodations to be just as other reviewers had written. The suite had two double beds, while suites at other Disney timeshare resorts have one bed and a pull out couch....","August 21, 2008","ui_bubble_rating bubble_40,ratingDate relativeDate",As expected,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",53,Lake Buena Vista,"Our family of 6 stayed at Old Key West from Nov. 16-21. We rented the unit from a DVC owner for a reasonable rate...the same cost as 2 connecting rooms at a moderate resort.
We arrived early and our room wasn't ready, so we checked...","December 2, 2008","ui_bubble_rating bubble_50,ratingDate relativeDate",Wonderful Old Key West,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",67,Lake Buena Vista,"We were 4 adults and a 7 year old child. This was our first trip to Walt Disney and also our first trip together as a group and stayed for 10 days.
The main reason why we booked a vacation home is that one of...","September 10, 2008","ui_bubble_rating bubble_50,ratingDate relativeDate",Welcome home !,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",52,Lake Buena Vista,"The hotel is OK. We had a studio that was looking dated, with a few issues burned out bulbs lack of cups, plates, paper goods etc. The grounds are really nice and well kept. The staff was very friendly. Enjoyed all aspects of the stay...","January 3, 2009","ui_bubble_rating bubble_30,ratingDate relativeDate",NYE 2008,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",146,Lake Buena Vista,"We moved from the Dolphin and boy we suffered! I was so eager to move to a bigger room ( it was actually a 1BR apartment.) and it just came crumbling down.
It's secluded, far from everything, even though there is a boat ride to...","February 25, 2008","ui_bubble_rating bubble_20,ratingDate relativeDate",It's showing it's age-,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",74,Lake Buena Vista,"We stayed in a two bedroom suite with our family of five and my parents. There was plenty of room for everyone. The two room suite included one bedroom with two queen beds, one bedroom with a king bed, and a pull out sofa sleeper...","February 15, 2008","ui_bubble_rating bubble_40,ratingDate relativeDate",A nice home away from home while staying in Disney!,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",283,Lake Buena Vista,We love staying at the villas when we are at Disney. Old Key West was the only option and we were fine with that. Other people have complained how huge the resort is...we were lucky enough to be close to the Hospitality House so everything...,"April 16, 2008","ui_bubble_rating bubble_30,ratingDate relativeDate",Strange housekeeping,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",26,Lake Buena Vista,I am a long time Disney Vacation Club member and have stayed at OKW many times. It's main benefit over the other DVC hotel offerings is its room size. The living room at OKW is typically twice the size of what Disney is now offering...,"March 30, 2008","ui_bubble_rating bubble_40,ratingDate relativeDate",Welcome Home,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",31,Lake Buena Vista,"Disney's Old Key West was very nice. We had a studio. It was as expected. The only complaint about the room is they only provided a few paper plates and plastic silverware for a three-night stay. The property was nice -- enjoyed the pool, grounds...","June 10, 2008","ui_bubble_rating bubble_40,ratingDate relativeDate","Nice, but doesn't feel like Disney",3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",9,Lake Buena Vista,"We are members of the DVC, with our home resort at Saratoga Springs. However, we wanted to see how the other DVC resorts compared. (Knowing that since this is Disney, you rarely could go wrong)
We arrived after midnight with two sleepy children in tow....","June 7, 2008","ui_bubble_rating bubble_50,ratingDate relativeDate",Old Key West-Fantastic!!,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",70,Lake Buena Vista,"Arrived for a three night stay at Old Key West on July 7, 2008. Lobby is well appointed very friendly front desk staff. Was given building 18. We stayed in a studio as we chose the dining plan and didn't feel a need for the...","July 15, 2008","ui_bubble_rating bubble_40,ratingDate relativeDate",Old Key West - Expected More,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",59,Lake Buena Vista,We took our 4 kids to Disney finally after years of planning. I had stayed at the Old Key West resort about 6 years ago and I was happy with it at that time and thought it would work out well for us. We went...,"July 8, 2008","ui_bubble_rating bubble_40,ratingDate relativeDate",'pleasant stay for a family of 6!',3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",2,Lake Buena Vista,"We stayed in a suite at this resort and were extremely pleased with the accommodations. The resort staff was delightful and always willing to assist. The only drawback was the lack of counter service for breakfast as compared to the Saratoga Springs resort. Overall, though...","August 17, 2008","ui_bubble_rating bubble_40,ratingDate relativeDate",Delightful,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",72,Lake Buena Vista,"We stayed for six nights at Old Key West in a one bedroom ground floor condo. We were actually upgraded to these accomodations - we had booked Port Orleans and were winners of the ""Disney's Year of a Million Dreams"" for the upgrade. Of course...","August 15, 2008","ui_bubble_rating bubble_50,ratingDate relativeDate",Fabulous Place to Stay With Kids,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",27,Lake Buena Vista,"We just returned from our third stay at Disney’s Old Key West resort. Although we enjoyed our room, a spacious studio on the third floor, I was a bit aggravated with our neighbors – mainly the parents who couldn’t control the constant screaming of their...","November 12, 2008","ui_bubble_rating bubble_50,ratingDate relativeDate",My Favorite Disney Resort,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",6,Lake Buena Vista,"We got in very late and only stayed for one night. If I had to stay more than a night, I would have left anyway. They put us in a handicapped room on the first floor and it was terrible. The room was dirty and...","October 11, 2008","ui_bubble_rating bubble_10,ratingDate relativeDate",won't go back,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",66,Lake Buena Vista,"The Old Key West resort is very generous on room size. I would highly recommed it if you have a large group visiting just for the purpose of space.
I personally won't stay there again. The staff was not what I normally experience at Disney...","September 8, 2008","ui_bubble_rating bubble_30,ratingDate relativeDate",Not my favorite,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",10,Lake Buena Vista,"We stayed at OKW 8/24 through 8/31. We booked this through our timeshare, so did not pay the full amount. We stayed in a one bedroom in the 1800 building. Our room was on the third floor. There are no elevators, so you have to...","September 2, 2008","ui_bubble_rating bubble_30,ratingDate relativeDate","OK, but would not stay again.",3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",11,Lake Buena Vista,My hubby and I stayed here from December 3-10th. First off I wanna start by saying we used a family members Disney Vacation Club points.We arrived in Orlando on the 2nd but stayed at All Stay Sports for one night before checking into OKW on...,"December 31, 2008","ui_bubble_rating bubble_20,ratingDate relativeDate",OLD KEY WEST...CLEAN UP YOUR ACT!!!,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",3,Lake Buena Vista,"After reading the reviews, I hesitantly booked this resort, and I am so glad I did! Before I even walked into the lobby, I was greeted by a porter who simply said ""welcome home"". It definitely felt like home! The villa was roomy enough for...","December 27, 2008","ui_bubble_rating bubble_50,ratingDate relativeDate",So relaxing,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",39,Lake Buena Vista,"Read the reviews for Disney's Old Key West and was excited to go but also a little leery. My prior timeshare experience was at Marriotts Cypress Harbour (which is excellent) so i knew i would be making comparisons. Cyprees Harbour wins in some aspects, OKW...","December 6, 2008","ui_bubble_rating bubble_40,ratingDate relativeDate",Old Key West Trip,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",349,Lake Buena Vista,We have been to Old Key West about 6 times in the last 7 years. We usually travel down with a friend of ours who is a Vacation Club member. We have also been to six other Disney Resorts on our own. We have noticed...,"February 11, 2008","ui_bubble_rating bubble_20,ratingDate relativeDate",Return Guest,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",8,Lake Buena Vista,We had just returned from a nice day at Disney and were expecting a nice clean room to relax after a typical Disney day. However what we got was a dirty room. There was hair on a bar soap that was left behind. There was...,"February 11, 2008","ui_bubble_rating bubble_10,ratingDate relativeDate",Horrible Experience,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",78,Lake Buena Vista,"We just returned from our 3rd family trip to Disney in 5 years and our 3rd stay at the Old Key West Resort. We have always stayed in a 2 bedroom unit and we just can't say enough about these accomodations! First, with 3 kids,...","March 22, 2008","ui_bubble_rating bubble_40,ratingDate relativeDate",OKW is great for families,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",147,Lake Buena Vista,"To say that Disney's Old Key West is anything but picturesque would be ridiculous. The grounds are gorgeous, the color scheme beautiful, and the pools wonderful! But dig a little bit deeper and this property had some issues.
I stayed in building 22, which was...","March 19, 2008","ui_bubble_rating bubble_30,ratingDate relativeDate",Highs and Lows in Fantasyland,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",20,Lake Buena Vista,"I have been a member of the Disney Vacation Club since 1992 with it's inception, and Disney's Old Key West Resort is the best, a studio consists of 2 queen beds, a private deck overlooking the golf course, pools, or creeks, it has a mini...","May 30, 2008","ui_bubble_rating bubble_50,ratingDate relativeDate",Disney at it's best,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",25,Lake Buena Vista,"The room we stayed in was a studio & it wasn't very fancy, but was very convenient for our family. We had a small fridge, a toaster, & a microwave. That made breakfast very easy before heading out to the parks. I booked the stay...","July 8, 2008","ui_bubble_rating bubble_30,ratingDate relativeDate",Family-friendly resort,3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",7,Lake Buena Vista,"The primary reason we chose OKW, over other Disney villa resorts, is that it had a bigger, two-person jacuzzi tub in the one-bedroom suite.
Sadly, I don't think that alone was enough to make up for the overall dowdiness of the room. The resort was...","June 20, 2008","ui_bubble_rating bubble_40,ratingDate relativeDate","Big, but a little run down",3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",17,Lake Buena Vista,"Four of us stayed at a studio in OKW on our Vacation Club points. I have to say I was EXTREMELY disappointed and will never stay there again. The room was very shabby and wet/humid, which made towels, clothes and bedding damp. Rugs were very...","August 8, 2008","ui_bubble_rating bubble_10,ratingDate relativeDate","Very Disappointed with this hotel, not up to par with other Vacation Club sites",3.5 Star Hotel
1510 North Cove Road,Disney's Old Key West Resort,"Orlando, FL 32830-8421",40,Lake Buena Vista,"Stayed in a 1-bedroom suite 4125, about a mile from main building and pool.
We were near a smaller pool, turtle pond pool that was a 1-minute walk. It was never very busy. My wife, two children and myself used this pool a lot after...","July 26, 2008","ui_bubble_rating bubble_40,ratingDate relativeDate",Very comfortable,3.5 Star Hotel
