Add,Hotel,Zip,badgetext,extendadd,partial_entry,ratingDate,ratingbubble,review_title,stars
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",46,Lake Buena Vista,"Hi Guys,
After reading couple of bad reviews here before our trip, we were really worry about our hotel choice! However I am very pleased we chose All -Star Sports Resort as we have just came back after 14 days and had a fantastic time....","June 11, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Disney Holidays for first time!,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",11,Lake Buena Vista,"My husband and I stayed here with a friend, per his recommendation. This was our first time staying at a value resort and it was okay for just a few days. The rooms were a little outdated, smaller than expected but clean. I wasn't expecting...","May 26, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Nice Value Resort,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",16,Lake Buena Vista,"just got back from orlando disney and the hotel was clean and tidy , pool was well kept and the food and drinks at the hotel was very good , staff friendly and hopeful.
only a few mins drive or by the buses to the...","June 5, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",great place for HQ when in orlando,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",1,Lake Buena Vista,Visited for a cheer competition and also enjoyed all of the Disney world parks. Busses were great and could get you to every Disney park and Disney Springs. Ate a lot of meals at the resort. Disney prices for the food there but also all...,"May 18, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Cheer competition ,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",56,Lake Buena Vista,"Since the cheer industry dictates where everyone stays, we stayed here by default. The Pool was great for kids, but the rooms were like staying at a motel 6. The bathrooms smelled funky. There were no charger boxes in rooms, so be sure to bring...","May 18, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Cheer Competition Weekend ,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",1,Lake Buena Vista,"First time staying at this particular resort, and we spent much more time in the parks than at the hotel. Room was nice, typical value resort quality. The star pattern on the carpet is completely worn away, so hopefully they'll replace the carpets soon, as...","May 16, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Decent enough ,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",2,Lake Buena Vista,"I've stayed at one of the all-star resorts in the past but this one was just a bit more fun with all the different themed hotel buildings and such. Several things going on for the kids in the lobby daily, even had a giant projector...","July 10, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Fun for all!,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",3,Lake Buena Vista,"My family and I stayed here for 4 nights in June and had no issues with the property. We knew the majority of our time was to be spent in the parks, so we opted to go with a budget resort. The room was clean...","June 15, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Perfect for its purpose,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",9,Lake Buena Vista,"We chose this value resort to save some money because of the limited time we would actual utilize the room, after all we were there to visit the parks and for an AAU tournament. The cost was economical yet had all the conveniences of Disney....","June 22, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Resort is okay for the money.,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",22,Lake Buena Vista,We have stayed here twice before - but this stay was disappointing. The rooms are in need of updating - the room was clean but they didn't even supply soap or shampoo ( we had to find housekeeping to get some). Definitely not the Disney...,"May 19, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Ok - but not up to Disney standards,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",2,Lake Buena Vista,"I would stay here again. I did enjoy checking out some of the other resorts on site. I wouldn't mind trying a different one, but my 7 year old wants to go back to the same hotel. It was nice not fancy. We had a...","May 19, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",I would stay here again. ,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",26,Lake Buena Vista,It was great experience to stay at All Star Sport Resort. It has great theming on all different sports equipment on every building. Front desk staff was very friendly and co-operative. Large swimming pool area and very alert life guard supervision staff all the time...,"June 26, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Dream Vacation celebration at Disney's All-Star Sports Resort,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",7,Lake Buena Vista,"Stayed at Sports at the end of June with my wife and 7 year old daughter for 1 night. The All Stars are a ""value resort"" which I would describe as a Disney Days Inn. The pools are nice and the pool areas are clean....","July 2, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate","Very Family Friendly, Simple & Comfy",3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",6,Lake Buena Vista,This was our 4th stay at the All Star Sports resort. The rooms are clean and I love the curtain between the bedroom and bathroom. It offers privacy for families with older kids. We were a little disappointed in the food court this time. The...,"June 10, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate","Great for families, great location!",3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",220,Lake Buena Vista,We stayed five nights at Port Orleans French Quarter..then spent a few days on the beach..then came back to Disney for just one night and stayed here. AWFUL. First...we were supposed to get our room number texted to us or on our APP....and by three...nothing....,"May 25, 2017","ui_bubble_rating bubble_10,ratingDate relativeDate",NEVER again,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",9,Lake Buena Vista,I've stayed at all of the value resorts. Each has its own characteristics. All Star Sports has always been a favorite of ours. I have 3 boys and they love the theming. I like how close it is to Animal Kingdom and Hollywood Studios. I've...,"May 25, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Great value resort.,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",9,Lake Buena Vista,This was a very good value for money hotel. Very basic but if you are simply looking for a room and bed this is the one for you. it was very busy when we went (over the easter period) but very good choice and so...,"May 24, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Value,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",12,Lake Buena Vista,"My daughter recently 'won' a spot to compete in the national cheer competition here at Disney World and we were assigned to be at this hotel. We stayed earlier this month. Enjoy this website but dont' write many reviews, but felt I had some good...","May 23, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate","Went in expecting to be disappointed, BUT ENJOYED! Here's why-",3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",7,Lake Buena Vista,"It was our first trip to Orlando - and we opted to stay at the Disney All Star Sports. We chose this as it was onsite at Disney which we wanted, and the fiancé wanted to stay somewhere sporty! Upon arrival we were greeted lovely...","June 4, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Ok. ,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",9,Lake Buena Vista,"We have only stayed at two Disney Resorts: this one and Port New Orleans Riverside. This one would be ompafed to an average hotel stay. It was two stories high and our room was a long walk from the parking lot, the pool, and the...","June 2, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Average Hotel Stay,3.0 Star Hotel
