Add,Hotel,Zip,badgetext,extendadd,partial_entry,ratingDate,ratingbubble,review_title,stars 
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",2,Lake Buena Vista,The Boardwalk Inn is a great location to stay at Disney. You can walk to Epcot or jump on the water taxi to go to several locations and great meals. The only down side is no real restaurant in the hotel. They're all located on...,"October 12, 2010","ui_bubble_rating bubble_40,ratingDate relativeDate","location, location, location",4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",16,Lake Buena Vista,"First, the cons: The service wasn't as ""magical"" as other Disney resorts we've stayed in.
1) When we checked in, the desk attendant wasn't super friendly, and more importantly, didn't ask if we had a vehicle in the lot. Apparently, we needed a parking pass....","December 21, 2010","ui_bubble_rating bubble_30,ratingDate relativeDate","Mediocre Hotel, Excellent Location",4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",91,Lake Buena Vista,This is our third year in a row at the Boardwalk Inn. Our first year was lovely. The second year wasn't bad although their check-in baggage handler (at the hotel) made a poor joke about luggage security which my husband did not take well and...,"December 18, 2010","ui_bubble_rating bubble_30,ratingDate relativeDate",Boardwalk Inn more and more a Mickey Mouse Operation,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",2,Lake Buena Vista,"It was my wife,mother-in-law and I. This was my mother-in-laws first time and she loved it.We had put her into a wheelchair to help her get around and the hotel had it right there for us to rent for the entire stay.The bus driver's were...","January 18, 2011","ui_bubble_rating bubble_40,ratingDate relativeDate",pleasant,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",5,Lake Buena Vista,"Arrived at Orlando on December 11. We purchased a Disney Package and were told since we had checked in online, we would expedite receiving our tour package and room keys. On the bus, the video confirmed that there is a special desk at the resorts...","January 3, 2011","ui_bubble_rating bubble_30,ratingDate relativeDate",Wow -- I expected better than this...,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",3,Lake Buena Vista,"I think some of these negative reviews are from unfortunate misers with custom-tailored silver spoons. I saved for four months to pay for this trip with my fiancee and it was worth every penny.
The service, from what I experienced, was great. As someone who...","January 3, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate",More than I expected.,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",27,Lake Buena Vista,We stayed at the Boardwalk Inn during May 2010 with our two girls ages 8 and 10. We loved our stay. The hotel is very well located between Epcot and Hollywood Studios. Epcot is an easy 5 minute walk and HS is about 15 minutes....,"January 1, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate",Wonderful hotel,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",32,Lake Buena Vista,"We stayed at Disney Boardwalk Inn and paid extra for the Innkeepers Club Level to ensure a great view of the lake and boardwalk as well as to be able to take advantage of the Concierge Lounge. Breakfast each day was great! Fruits, cereals, oatmeal,...","October 22, 2010","ui_bubble_rating bubble_40,ratingDate relativeDate",Large Room - would def return,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",16,Lake Buena Vista,"The Boardwalk is a beautiful resort. We loved the theming, proximity to Epcot and the Boardwalk itself for the nightlife. The kids loved the slide at the pool. (No clown phobia here!)The only negative we could complain about is there is only one entrance and...","October 20, 2010","ui_bubble_rating bubble_40,ratingDate relativeDate",Beautiful resort...room at the end of the hall is a long walk!!,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",56,Lake Buena Vista,I stayed 2 nights at the Boardwalk with family. The hotel is really charming. Nice rooms. Furniture adorable. Looks like its out of Cottage Living. You get 2 queen beds plus a couch turned twin. Perfect for families. Balcony faced a courtyard but even that...,"October 18, 2010","ui_bubble_rating bubble_50,ratingDate relativeDate",Fantastic quaint hotel in great location near Epcot,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",169,Lake Buena Vista,"Stayed here for our 3rd time in October during the food and wine festival for 7 nights. Decided to book the concierge service just as we did the previous visits. When we arrived to the hotel, there was no one standing outside waiting for us...","December 8, 2010","ui_bubble_rating bubble_30,ratingDate relativeDate",I think the magic is gone.....,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",27,Lake Buena Vista,I was at Disney for unfortunately only one night to run the half-marathon in January. Booked a standard view room and the room had a balcony where you could see the EPCOT Eiffel Tower and the fireworks at night! Room was clean and service was...,"February 11, 2011","ui_bubble_rating bubble_40,ratingDate relativeDate",Brief but excellent one night stay,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",166,Lake Buena Vista,"I have stayed at the Animal Kingdom Lodge, Port Orleans, Caribbean Beach. It was a strong desire to stay at the Boardwalk, so when my husband's company arranged a conference there I HAD to tag along :)
I LOVED how close the property was to...","February 6, 2011","ui_bubble_rating bubble_40,ratingDate relativeDate","Pleasant Stay, Great Location",4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",11,Lake Buena Vista,"Don't plan on getting any work done at this hotel. The internet service is a nightmare. You will be more productive at a Motel 6 or some other fleabag hotel. Whoever devised/designed this hotel's internet services must have been on drugs.
Let me count the...","January 27, 2011","ui_bubble_rating bubble_10,ratingDate relativeDate",Business Traveler's Nightmare,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",2,Lake Buena Vista,"Have always wanted to stay here. Finally had a extra money and decided to splurge in the ""Deluxe"" style Hotel in Disney. Love the feel of actual boardwalk, love the walking ability from this Hotel to Epcot. Was very disappointed when we opened the door...","April 22, 2010","ui_bubble_rating bubble_20,ratingDate relativeDate","Save your Money, we do NOT recommend the Disney Boardwalk Inn",4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",1,Lake Buena Vista,"Our stay at the Boardwalk Inn wasn't exactly objectionable, but for the price the service was certainly spotty. Housekeeping was unpredictable - we didn't know from day to day what would actually be done in the room, or whether we would even get more coffee...","October 7, 2010","ui_bubble_rating bubble_30,ratingDate relativeDate","Great location, subpar service",4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",156,Lake Buena Vista,"We have stayed at the Boardwalk nearly every year for the past 10 years at least. It's a terrific hotel, quite convenient to two Disney parks. I had requested adjoining rooms as we were traveling with our daughter, son-in-law and infant grandson. When checking in,...","December 17, 2010","ui_bubble_rating bubble_50,ratingDate relativeDate",A Great Experience,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",71,Lake Buena Vista,Beautiful hotel - but service needs a big upgrade. I've been a Disney traveler for years and have stayed at several hotels on and off property and I have to admit that I was most disapointed by this hotel. The location was fabulous - you...,"December 14, 2010","ui_bubble_rating bubble_30,ratingDate relativeDate",I would agree....,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",5,Lake Buena Vista,My daughter and I and our 2 good friends stayed here for one night November 30 and checked out December 1st. We were the last of a group of 18 that vacationed at Disney from Thanksgiving day. We all spent the first 5 night at...,"December 6, 2010","ui_bubble_rating bubble_30,ratingDate relativeDate",Bad experience,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",1,Lake Buena Vista,"Wonderful location, beautiful surroundings, but just enough clueless employees in need of retraining to lower the overall standard of good service found here and unfortunately to act as a minor irritation throughout our stay as well as to detract from the many good employees working...","November 12, 2010","ui_bubble_rating bubble_40,ratingDate relativeDate",Great hotel brought down by poor service,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",153,Lake Buena Vista,"I have stayed at this hotel a few times and have been lucky to get one of the cottages behind the main hotel building on 2 occasions.
I had very little time in my room because I was there on business but the room was...","October 28, 2010","ui_bubble_rating bubble_40,ratingDate relativeDate","Nice out of the way Disney resort, away from all the noise",4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",63,Lake Buena Vista,"I had stayed at the Boardwalk Inn in 1997 with family and liked it a lot. I especially liked the location and as we were a couple of ""oldies"" our aim was to avoid noisy kiddie crowds and this hotel seemed the best choice. It...","March 6, 2011","ui_bubble_rating bubble_40,ratingDate relativeDate",Very nice but not perfection,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",40,Lake Buena Vista,"I've stayed at Disney's BoardWalk Resort several times -- all for business. It's a small, quaint hotel located within walking distance of Epcot and Hollywood Studios. It's located on Disney's BoardWalk area, which provides a beautiful boardwalk (imagine that) on a lake that has an...","May 4, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate",A Disney Gem,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",16,Lake Buena Vista,"This is our first time that we've stayed at the Boardwalk Inn, and I just want to say that it is the BEST resort that we have stayed at in Disney World!! We visit there yearly and pick a different resort every year. That will...","May 18, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate",AMAZING RESORT!!,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",18,Lake Buena Vista,"MY wife and I did a fair bit of research on the web and we were very happy with our choice of the Boardwalk Inn. Room was clean, good size and had attractive furnishings and a refrigerator. It overlooked a quiet green space. We were...","June 12, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate",Great location..loved the charm,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",24,Lake Buena Vista,"I was here for a business conference for 5 days in May. My room was on the Concierge's Level and I enjoyed the morning lattes and evening wines very much! The rooms were a good size for 1 or 2, but would be tight for...","June 19, 2011","ui_bubble_rating bubble_40,ratingDate relativeDate",Relaxed location perfect for Epcot & Hollywood Studios,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",70,Lake Buena Vista,"We stayed in the ""Innkeeper's Suites,"" also known as the concierge/club portion of this property. This is basically a hotel within the hotel. As other reviews have focused more on the general hotel, I'm going to focus primarily upon our experience in this part.
However,...","July 26, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate",The concierge service was phenomenal,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",74,Lake Buena Vista,"This was the first time we stayed in something other than a Disney ""value resort"". Now I'm spoiled and will never go back to that. The Boardwalk had a very welcoming atmosphere. The rooms are comfortable and have private balconies. I only wish they had...","July 28, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate",Lovely hotel -- will stay here again!,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",4,Lake Buena Vista,The Boardwalk's location is prime! Loved the spacious rooms ... even with a family of five. Check in was a breeze. Unfortunately the pool slide was being refurbished so we couldn't enjoy that feature. I thought the pool bar should have closed a bit later....,"March 4, 2011","ui_bubble_rating bubble_40,ratingDate relativeDate",Very Nice,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",27,Lake Buena Vista,"One of the few hotels we have not stayed in Disney- this was a birthday trip. Arrived late from Rome, Italy so we didn't really care too much about anything except the bed. So comfortable and marshmallow fluffy pillows- heaven to climb into that night....","April 28, 2011","ui_bubble_rating bubble_40,ratingDate relativeDate",Convenience is key to this hotel!,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",37,Lake Buena Vista,"I stayed at this hotel in January for a good friend's Disney wedding. I shared a quad room with a few of my friends. It was slightly cramped but a lot of fun. The room itself was nice, and on the larger side. It's decorated...","March 30, 2011","ui_bubble_rating bubble_30,ratingDate relativeDate","Charming hotel with superb location, but you'll pay Disney prices",4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",11,Lake Buena Vista,We stayed 3 nights in May 2010 and I have to say that the Boardwalk is the best choice for me. The rooms are very large and sleep up to 5 people. What I liked most was the location as the hotel is situated between...,"March 29, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate",My favourite hotel at Walt Disney World,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",91,Lake Buena Vista,"Most of the gushing you have read in other reviews are right. It is very hard to beat the location of this hotel. We splurged for Club Level and thoroughly enjoyed it, although the perk of merchandise being delivered directly to your room backfired on...","March 20, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate",Perfect... except for one detail.,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",190,Lake Buena Vista,"If you're going to Disney World, before you book accomodations, you need to decide what you want to do when you get there. If you have small children, and plan to spend the bulk of your time at the Magic Kingdom and Animal Kingdom, you...","May 17, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate",Great Location,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",50,Lake Buena Vista,We have stayed at 6 of Disney's hotels within the park. This by far is definitely one of the best. I have two children 15 and 7 and there's plenty to do. Epcot & MGM are 10 min walk. We got the Disney deluxe dining...,"May 12, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate",Location Location,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",22,Lake Buena Vista,I had to go down to FL for some business and stayed 2 nights at the Boardwalk Inn. I contacted Kelly and Channing at Travel with the Magic for a free quote. They were able to secure me a great deal on the room and...,"May 11, 2011","ui_bubble_rating bubble_40,ratingDate relativeDate",Great new rooms,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",2,Lake Buena Vista,"What a charming, beautiful hotel. Our home for eight days. Every day was wonderful. The staff was so friendly and helpfull! I can not say anything about how they handle problems that arise because we had none! Our room was clean and well appointed. Our...","June 2, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate","Four words... Loved, Loved, Loved It!",4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",4,Lake Buena Vista,I arrived on the Disney shuttle to the hotel. I was in a walking boot after foot surgery -- kind of obvious that I wasn't totally fit for the moment. Nobody greeted me. No one offered to help this senior citizen struggling with two bags...,"May 30, 2011","ui_bubble_rating bubble_20,ratingDate relativeDate",Where's the service?,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",73,Lake Buena Vista,"My wife and I just spent 4 nights at Disney's Boardwalk Inn. They really took care of us, they put us up in a garden suite, and treated us to a wonderfull time.
It was much more that we expected, and if we get the...","May 28, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate",WOW! What great treatment!,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",5,Lake Buena Vista,I struggled on whether to stay on the Disney property or another property still on the Disney property for about 1/3 the price (especially since we went during High season). We were taking my parents who were so excited to experience Disney for the 1st...,"May 19, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate",So much to do at this Charming Resort!,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",151,Lake Buena Vista,"This was our second visit to Disney's Boardwalk Inn. The resort continues to do a great job keeping the Disney magic alive. We used Disney's Magic Express service, Disney Dining Plan, My Way Magic with Park Hopper (no water parks), as part of our package....","June 15, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate","Disney Does A Great Job, Again",4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",3,Lake Buena Vista,"My husband and I recently stayed here during a week long business trip to which we added a few days for fun.
On the plus side, the hotel was in a fabulous location with superb transportation to all the parks- Magic Kingdom, Epcot, etc... Plus...","June 15, 2011","ui_bubble_rating bubble_40,ratingDate relativeDate",Umm... Nice but with a caveat,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",94,Lake Buena Vista,"It was our second visit to the Boardwalk and again it was a perfect stay! At first i was worry since thay gave us a first floor room in the quiet pool area and i tought it would be noisy because of people passing by,...","July 16, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate",The Boardwalk does it again!,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",41,Lake Buena Vista,"Stayed here post cruise -- decided last minute, ended up in the concierge level with an annual passholder rate. Had a Boardwalk View. Loved it. Would do it again. Not our favorite, but wouldn't hesitate to stay again.","August 1, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate",Had a wonderful time,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",44,Lake Buena Vista,"This hotel had large, clean rooms and was well decorated. We have stayed at the Grand Flo, Animal Kingdom, Yacht Club and Poly and we would certainly do BI again. We had a great view of the water and boardwalk (be sure to ask for...","July 28, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate",Great hotel- would stay again,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",26,Lake Buena Vista,"The Boardwalk was beautiful, clean and super convenient. We were an extended family of 7 and booked two rooms. Unfortunately, they did not accommodate my request to have the rooms side by side. The best they could do was offer us rooms down the hall...","July 28, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate","Best of all the Disney properties, including the Grand Floridian",4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",59,Lake Buena Vista,"We have stayed at the Boardwalk a few times and absolutely love it. First, the hotel has some of the LARGEST rooms on the property. Second, you can't beat the access to the variety of restaurants and entertainment on the boardwalk. You never feel 'isolated'...","July 27, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate",The only place we stay at the Mouse!!,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",26,Lake Buena Vista,"There are lots and lots of reasons we enjoyed our stay. The hotel was everything we read and even better. From the time we walked in (about 11 at night) every single member of the staff was helpful. Check-in was a breeze, room service was...","July 27, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate",Wonderful for 100's of reasons!,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",69,Lake Buena Vista,"With the price of breakfast, snacks and drinks in Disney World, this splurge was worth it for our family - mother, father, 21 yr old and 19 yr old. Continental breakfast and unlimited drinks and snacks really hit the spot. Sometimes we even skipped dinner!...","March 3, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate",Concierge level room was worth it,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",75,Lake Buena Vista,"Front desk staff was very nice, but not all that competent. After that everything about this hotel was top rate. Roome were large and very comfortable. Layout of hotel gives a feeling of a busy place with easy access to many things, but alos a...","May 6, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate",One of the best hotel stays we have ever had - thanks in no small part to Pete (Concierge)!,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",5,Lake Buena Vista,Just got back from my first trip to Disney in four years and our first stay at the Boardwalk. It was an anniversary celebration with lots of fine dining. Our room was great. Not too far down the hallway and VERY clean. One of the...,"June 13, 2011","ui_bubble_rating bubble_40,ratingDate relativeDate",We loved it......sorta,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",5,Lake Buena Vista,"This is a deluxe resort at Disney World. We could have stayed anywhere but chose this location and we didn't regret it. In fact, we'll never stay at any other hotel while at Disney.
You land at the airport, take the Disney Magical Express for...","June 13, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate",Great Location for Epcot and Hollywood Studios,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",68,Lake Buena Vista,"The location is really the best part about the hotel. Located between Epcot and Hollywood Studios, the hotel is perfectly situated. It's a quick and easy walk to either of the parks, and it was great for a morning run. The food choices on property...","June 24, 2011","ui_bubble_rating bubble_30,ratingDate relativeDate","Great Location, Decent Hotel",4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",8,Lake Buena Vista,"So, for $500 a night one, one would expect the Ritz. Disney's Boardwalk Inn is an over-priced, no-frills disappointment! The rooms lack the charm and amenities that should be offered in a property with this price tag. Nearby (reasonbly priced) food is impossible to find....","June 24, 2011","ui_bubble_rating bubble_20,ratingDate relativeDate",Way Overpriced,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",7,Lake Buena Vista,"After staying here, we have found it impossible to stay anywhere else when we are at Disney! The location is perfect - you can walk (or take a boat ride) to both Epcot and Hollywood Studios. You can even see fireworks on the bridge without...","August 1, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate",Disney at it's finest!,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",36,Lake Buena Vista,We were greeted outside the hotel when the Disney Magical Express arrived & were taken right to the check-in desk. Our room was ready (at 11am) so we didnt need to worry about storing luggage when we went to the parks. Tip: we pre-registered on...,"July 31, 2011","ui_bubble_rating bubble_40,ratingDate relativeDate",Nice hotel - would consider staying here again,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",6,Lake Buena Vista,"We stayed in the garden suite of the boardwalk inn. The only real negative was the very musty smell in the room. We had an upstairs/downstairs room. The odor was overwhelming when we arrived and they have a dehumidifier in the room. Over time, that...","February 28, 2011","ui_bubble_rating bubble_40,ratingDate relativeDate",Hotel is in a great location and overall nice.,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",16,Lake Buena Vista,"Boardwalk rooms very old. You can hear all the noise coming from the other rooms also.
Service at some of the restaurants very slow in preparing food.
Front desk staff clueless","February 27, 2011","ui_bubble_rating bubble_30,ratingDate relativeDate",Is Disney getting old?,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",38,Lake Buena Vista,"Great hotel and great staff! Really enjoy staying there!
Monika Honeycutt","August 10, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate",Awesome!,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",11,Lake Buena Vista,"Had a great experience at the Boardwalk Inn. Staff was as friendly and helpful as you could ask. Location couldn't be beat... 10 minute walk to Epcot, 20 minute walk to Hollywood Studios and right on the boardwalk for a quick bite to eat. Hotel...","August 14, 2011","ui_bubble_rating bubble_40,ratingDate relativeDate",Great experience,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",30,Lake Buena Vista,"I shopped and got best rate through expedia, disney vacations was around 900 for two nights got it for543.00. I am season pass holder so did not need tickets. The hotel is first rate, clean, comfortable. Check in went without a flaw.Couldnt ask for a...","August 22, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate","Awesome hotel, clean, first rate all the way",4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",4,Lake Buena Vista,"We have been to wdw many times and always stay at a deluxe resort, but this is by far our favourite. The staff was very friendly and ready to assist with every need. They were always reaching in their pockets Ti hand out stickers to...","September 7, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate",First class resort!,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",7,Lake Buena Vista,"We just stayed at the Boardwalk Inn & Villas (part of the Disney Vacation Club plan if you're looking into being part of that) for a 3 night stay prior to a 5 day Disney Cruise on the Disney Dream in September.
First of all,...","September 17, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate","Closest to EPCOT, Well-rounded offerings for all ages",4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",40,Lake Buena Vista,"Very few hotels can match the quality of service provided by Disney. We stayed at the Boardwalk Inn from Oct. 2-5, 2011. We were greeted at the front door by a staff member, and because I had checked-in on-line prior to leaving home, we just...","October 9, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate",Close proximity to Epcot and Hollywood Studios,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",14,Lake Buena Vista,"Last December (2010), my mom and I decided to treat ourselves to a Disney vacation. We had been there many times before, but had never stayed within a Disney resort. So, this was a fabulous eye opening experience for us both. We chose Disney's Boardwalk...","October 21, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate",A Trip Down Memory Lane,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",6,Lake Buena Vista,"We stayed here this October to go to the Epcot Food&Wine Festival. This was the 3rd time we've stayed here and it is always a great place to stay. The staff is friendly and helpful, as expected on Disney property. The online check-in option was...","October 31, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate",Great place to stay,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",13,Lake Buena Vista,"This was our 2nd stay at Disney's Boardwalk Inn and Villas. They didn't disappoint! We traveled with 4 adults, needing an extra bed for our guest, our room had a sofa that quickly turned into a day bed! What a savings there. We had a...","July 31, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate",We loved this area and hotel,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",22,Lake Buena Vista,"If you book a room facing the water maybe, avoid the third floor. The restaurants are directly underneath those rooms and halls loom with the smell of cooking food.","August 6, 2011","ui_bubble_rating bubble_50,ratingDate relativeDate",Lovely experience,4.0 Star Hotel
2101 North Epcot Resorts Boulevard,Disney's BoardWalk Inn,"Orlando, FL 32830-8442",67,Lake Buena Vista,"The best part of staying at Disney's Boardwalk is the location and the convenience. You can walk to the world showcase section of Epcot in a few minutes, and a little longer of a walk will take you to Hollywood Studios. There are also boats...","August 3, 2011","ui_bubble_rating bubble_40,ratingDate relativeDate","Great Location, Hotel needs some updating",4.0 Star Hotel
