Add,Hotel,Zip,badgetext,extendadd,partial_entry,ratingDate,ratingbubble,review_title,stars
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",6,Lake Buena Vista,"We did not have to pay for our room, as our friends have timesharing. However the prices at Disney are outrageous!
Four slices of pizza and Two cokes were $42.00!!!!!!! To go into Epcot cost, for the two of us, $238. I must be getting...","April 8, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Expensive!,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",93,Lake Buena Vista,"We've stayed at Saratoga Springs a few times now, and we've never been disappointed. The resort is located within walking distance of Disney Springs (formerly Downtown Disney), which is a great perk. You can also take the boat, or catch one of the many busses...","April 6, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Disney's Saratoga Springs Doesn't Disappoint,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",26,Lake Buena Vista,"We come to Disney World twice a year and always stay in one of the DVC Villa Resorts. Saratoga Springs is just too big. We got stuck in the farthest building in the Carousel section overlooking the road and front gate. Not only that, but...","April 1, 2017","ui_bubble_rating bubble_20,ratingDate relativeDate",Do not stay in Carousel Section,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",32,Lake Buena Vista,The location of the resort is excellent. It is walking distance from Disney Springs and offers shuttles to all of the parks at a regular basis. We never had to wait more than a few minutes for a shuttle. This was our first time staying...,"April 1, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate","I expected better from Disney, but it's not bad",4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",11,Lake Buena Vista,"Saratoga Springs is a lovely DVC resort but my husband and I were a little disappointed in how early the poolside grills and bars shut down. We got back to the resort one night, around 9, and were looking forward to having a small bite...","March 31, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Nice but not great,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",4,Lake Buena Vista,Not at all what I expected. Not very clean. Stayed at Grandstand. The hot tub was disgusting. Very disappointed in the cleanliness of room and pool area. Bartender not friendly. The housekeeping staff seemed to never acknowledge and always be on their cell phones. The...,"April 11, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Ms,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",3,Lake Buena Vista,"The hotel is beautiful and large. There are buses to all the Disney Parks that come and go all day. The hotel is large so there is some walking involved, but the rooms are big and comfy. The beds also were very comfortable. Staff is...","April 11, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",The hotel was wonderful - a short boat trip to Disney Springs,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",8,Lake Buena Vista,"We had a 3-bedroom Treehouse Villa that was supposed to sleep 9. Two of our party backed out at the last minute, which is a good thing because we were crowded at 7 with a party of my husband and me, adult daughter and her...","April 23, 2017","ui_bubble_rating bubble_20,ratingDate relativeDate",Beautiful villa but inconvenient transporation arrangement,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",7,Lake Buena Vista,"We went there with three young kids and grand parents and the Tree House Villas in October were really nice. No issues with mosquitoes, and the Villa was very private on a golf course. We didn't hear any noise at all, sometimes there was an...","April 5, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Tree House Villas,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",18,Lake Buena Vista,"We've stayed several times at Saratoga Springs over the last ten years because it is our ""home resort"" for Disney Vacation Club. We enjoy staying here because it's peaceful and really feels like you're at a quiet golf resort. If you want to feel like...","April 4, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Lovely resort but guest rooms/suites in need of updates,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",9,Lake Buena Vista,"We've stayed at Disney's Saratoga Springs many times, and each time we experience something different. There are many sections of this sprawling property to stay depending on if you want to be near pools, bus stops, Disney Springs or the main gate. The Treehouse villas...","May 10, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Race to Disney's Saratoga Springs!,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",27,Lake Buena Vista,"Disney Springs is walking distance, or take the boat or bus over. Lots of great restaurants and stores. Ice creams shops, Places to grab a drink and entertainment. This is where you want to stay at night. The real fun starts here!","March 31, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Best place to stay for adults.,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",41,Lake Buena Vista,"We stayed here for six days and had a lovely time. Room was clean and had everything we needed. Saratoga is close to everything, walked over to Disney Springs and the buses are great. Horse racing theme wasnt my fav compared to the palm trees...","May 2, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Nice and Cozy,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",43,Lake Buena Vista,Family time spending Easter together. Stay close to the new Disney Spring with the ability to walk to Disney Spring. Playgrounds for kids and other activities to do not related to go to the park. Food in at the restaurant is boring if you has...,"April 30, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Excellent Easter Time,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",6,Lake Buena Vista,"We stayed here on rented timeshare points and had a fabulous time. I have nothing negative to say. The rooms were nice, we had a studio with a pullout bed. There are multiple pools, we stayed in the Grandstand area and loved the pool there....","April 26, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Great!,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",35,Lake Buena Vista,"This was our second stay here, having stayed before about 3 years ago. I had completed online check-in about a month prior, asking for an upper floor in the Grandstand section. We prefer this area because it's the first bus stop and also because it...","April 20, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Another great stay!,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",69,Lake Buena Vista,"As much as I love Disney, some Disney resorts really need to be updated... including this resort.
Let's start with the positive. First off, the grounds are beautifully kept which was an added bonus. The rooms are spacious and we loved having a kitchen in...","March 24, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Just Average,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",22,Lake Buena Vista,"We stayed in the Carousel building. The property is nice enough, but it is very spread out so the walk from our room to the pool, spa, restaurants and the office was about five minutes. Where we stayed seemed to be pretty quiet, which I...","March 24, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate","Very Spread Out, Far From the Parks, OK Rooms",4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",4,Lake Buena Vista,"We have been Disney Vacation Club members for over ten years now, and this is our home resort. Believe it or not, this was our first visit to Saratoga Springs. We fell in love!
The resort is beautiful and wonderfully secluded, yet close enough to...","April 18, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate","Beautiful resort, Wonderful Experience",4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",87,Lake Buena Vista,"This was our 4th visit. The rooms are showing their age, as is the resort. This is where we usually get the most room for our money. We have a special needs child and the layout of this resort works for us. The employees at...","March 20, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate","Roomy, Pricey and Starting To Show It's Age.",4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",6,Lake Buena Vista,"My husband, 4 year old daughter and mom stayed here from March 29th-April 4th in a two bedroom villa in the Grandstand area. We arrived the afternoon of the 29th around 2pm and our room was ready which was super nice since check in is...","April 6, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Great stay at Saratoga Springs!,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",85,Lake Buena Vista,"The Treehouse Villas are nice, but far from everything. To go anywhere, you need to first take a bus to the main resort (Saratoga Springs) then a bus from there - and it's not like there's a bus waiting for you once you get to...","April 6, 2017","ui_bubble_rating bubble_20,ratingDate relativeDate",Treehouse Villas nice but far from everything,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",5,Lake Buena Vista,We come here at least twice a year. We have never had any major issue and if we have it was resolved very quick. The rooms are always clean. The resort is super nice. Four pools to choose from and tons of activities for the...,"March 31, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Spring break ,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",17,Lake Buena Vista,"Love coming here with our family for a qu k or let no weekend. Great resort wth lots to do and a quick walk or boat ride You Disney Springs Pools are great for all ages, so many to choose from. Activities are great, great...","April 10, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Great weekend,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",64,Lake Buena Vista,"This is a great place to stay for a family. We had gramma, grandpa, parents and two kids - 11 & 9. Stayed in a two bedroom condo and had lots of room and privacy. Could park right outside our door. Very nice kitchen, etc....","April 10, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Great Accomodations,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",17,Lake Buena Vista,Solid quality hotel with boat service to Disney Springs. If this hotel was off property it would cost $150 a night...So you can figure out the Disney multiplier. But how else is Disney going to justify their time share vacation club unless their resorts are...,"April 23, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Convenient but so overpriced ,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",24,Lake Buena Vista,One week stay with 3 adults & 4 kids. 2 bedroom villa was a perfect fit! Plenty of room for all of us. The way the bathrooms are set up allowed for 3 people to be showering/bathing at the same time. We utilized Orlando Grocers...,"April 22, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Our First Trip to DisneyWorld,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",48,Lake Buena Vista,This was my 40+ trip to Disney World and my first at Disney Springs. It was just my husband and I travelling and we did not plan to visit any of the parks; more of a relaxing getaway from the winter weather. We stayed in...,"April 4, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Walk to Disney Springs!,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",1,Lake Buena Vista,Our rooms were next to the pool with water slide and kiddie area with smaller slides and good food and bus stop was right there also. Beautiful grounds and loved the boat ride to Disney Springs. My family loved running and using the health club....,"April 3, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Wonderful family of 16 trip!!!!,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",11,Lake Buena Vista,"If you have a large family (we had 5 adults) this is the ideal place. We loved the large deck to sit and relax, the pool (although small/no frills) is great for a quiet pool day. The treehouses are not really close to the main...","May 9, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",treehouse villa,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",32,Lake Buena Vista,"My first visit to Disney and what an experience! Stayed for 10 nights 2 families of 4 and i would thoroughly recommend this hotel to anyone.
Initial check in immediately rectified an oversight where we had asked for rooms close together, sorted in 2 minutes....","May 8, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Great Place to stay for first time at Disney!!!,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",11,Lake Buena Vista,"Just got back from my first stay at the Treehouse Villas. 4 of us stayed and did Disney golf. Loved the Villas! It felt like you were in a campground among the trees, but in a beautiful place, with 2 bathroom, granite counters, etc.,etc.. We...","March 30, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Disney Girls Trip to Golf,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",65,Lake Buena Vista,"I will start off by saying that I am not a huge fan of the Disney franchise or brand. There is something about the plastic and fake feel to the Magic Kingdom and the corporate greed that it has come to represent, that doesn’t sit...","March 30, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Disney Resort without being inundated by the complete Disney Experience...,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",4,Lake Buena Vista,"We recently returned from a 5 night stay at Saratoga Springs. This is my deeded time share and I have never regretted buying into this resort. From checking into the hotel to all the interactions that you have with the staff, people go out of...","March 28, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Always a wonderful Experience,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",64,Lake Buena Vista,"Like all Disney resorts, Saratoga Springs is well-kept and beautifully landscaped. Rooms are up to Disney standards too. So the three star rating does not suggest that the resort is unpleasant. Rather, I am comparing it to other Disney Vacation Club locations and resorts.
Bottom...","May 2, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate","Comfortable, But Wouldn't Return",4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",3,Lake Buena Vista,We stayed at the beautiful resort Friday for 5 days 4 nights recently. We were impressed having stayed at the All Star Resorts the previous year. Our accommodations were a two bedroom villa in the Springs section that was more than spacious and luxurious. The...,"May 2, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Saratoga Bliss ,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",81,Lake Buena Vista,"This is our home resort and we have been coming here since 2005. However current visit shows that standards are slipping and evidence of Disney cutbacks e.g. Doorman no longer there and main checkin carpet filthy. Several kitchen items missing. The rooms badly need renovating,...","May 1, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Needs care and attention ,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",34,Lake Buena Vista,Our first time staying at this resort. It was absolutely beautiful. We had a one bedroom villa and it was super nice. We were located near the bridge for Disney Springs. Nice walk to and from there. The bus stop wasn't a far walk from...,"April 30, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Amazing,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",4,Lake Buena Vista,"Staying at the Congress Park section you get to enjoy the relaxing uncrowded pool, directly across from Disney Springs. The resort busses are just steps away from your door, taking you all through the property as well as the Parks and resorts. Studios are spacious...","April 27, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Relax Enjoy!,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",7,Lake Buena Vista,"7th time at Disney in 20 year span and still fantastic. Have stayed at All Star resorts with kids, then French Quarter. Now Saratoga Springs. Came with free dining plan and $200 Disney dollars there is more food than we can manage and love it....","April 26, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Brilliant ,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",17,Lake Buena Vista,"My husband and I, along with our 2 children (3 y/o & 9 mnths) stayed here for 3 nights on a recent Disney trip. The checkin area and restaurant/shop are very clean and well maintained as most Disney owned properties seem to be. The location...","April 26, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Very Clean ,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",83,Lake Buena Vista,"It's a hotel and because it says Disney it's over priced. It dose include bus transportation but depending where you are going it takes a long time to get anyplace. Going to Epcot it took us close to 2 hours between getting​ to bus stop,...","April 25, 2017","ui_bubble_rating bubble_10,ratingDate relativeDate",Transportation horrible.,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",10,Lake Buena Vista,"we spent 10 days in a 2 bed villa, 2 adults and three children under 10.
The apartment was amazing to say the least, there is a fully fitted kitchen, two bathrooms and a separate shower room.
The location and peace of around the hotel...","April 25, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Our first trip and we are now planning our next,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",1,Lake Buena Vista,"Used our BlueGreen time share points/RCI transfer for this stay. Spacious one bedroom with pullout sofa, kitchen, dining table, large jetted tub and separate bath/stand up shower. Felt like home. Cooked own meals in house. Close to stores/parks. Water taxi to Disney Springs. Plenty of...","April 19, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",week long stay for kids spring break,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",5,Lake Buena Vista,"The place is huge, more like a country club than a hotel. The Disney bus transfer makes several stops inside Saratoga so getting in and out from the parks is for those who are not in a hurry. Also not all spaces are available, not...","April 19, 2017","ui_bubble_rating bubble_20,ratingDate relativeDate",Not for Disney parks fans,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",9,Lake Buena Vista,We came down for the Disney Princess Half Marathon. We booked this resort at the last minute even though it was a tad pricey and we were so glad we did! It is truly beautiful and so relaxing to spend the day at the resort...,"April 16, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate","A lovely, beautiful resort!",4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",61,Lake Buena Vista,"We are Disney Vacation Club members, with home resorts of Old Key West and Boardwalk. We decided to vacation with our niece and her family 3 months ago, and this resort was the only one available with a 2 bedroom.
We were 4 adults, and...","April 13, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Great Family vacation,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",4,Lake Buena Vista,"This was our 3rd visit to this resort. It is extremely nice with generous space to kick back in when not out and about. Large, separated bathroom with shower, and jetted tub. Comfy beds and nice full function kitchen. We have been very close to...","April 13, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",wonderful place to stay at Disney World,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",5,Lake Buena Vista,"Thoroughly enjoyed our family of four stay in a two bedroom villa at the Saratoga Springs Resort during Spring Break. The rooms were very spacious, with full kitchen, two full size bathrooms with jacuzzi, and walkout balcony with lush view of the lakeside. The resort...","April 22, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",A Truly Magical Stay,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",13,Lake Buena Vista,"Saratoga is perfect for adults wanting to do Disney! The 1bedroom villa was amazing and had everything you could need! Full kitchen, living room, jacuzzi bath, shower, bathroom, shower room and bedroom with king sized bed. Amazing. Staff were as always with Disney super helpful.!if...","April 20, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Honeymoon bliss,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",7,Lake Buena Vista,"Saratoga Springs is a very nice place to stay if you're lucky enough to stay on Disney property. It's clean, there are things to do if you don't go to the park and transportation to the parks and Disney Springs is very easy. The rooms...","May 8, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Love Saratoga Springs,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",152,Lake Buena Vista,"I stayed at Saratoga Springs in March with my husband, adult daughter and 1 year old grandchild in a room which had a separate bedroom for us and a pull-out bed for my daughter.
The Pros: It's Disney! So property is beautiful & well maintained,...","May 6, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",A Magical Stay in a Horse Themed Resort,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",5,Lake Buena Vista,"The treehouse villas at Disney's Saratoga Springs have been completely updated. The bedrooms have huge flat screen TV's. The kitchen/family room was nicely appointed. The bathroom in the master bedroom was incredible! The treehouse villas are in a super quiet area, so you can really...","March 27, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate","Sleeping in the Trees? Yes, please!",4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",47,Lake Buena Vista,"Great spot to stay at for adults. Close to Disney Springs, rooms are a good size and well equipped for eating. Pools are generally heated and the fast food restaurant is very good. They stock up on supplies for people who stay in rooms with...","May 1, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Love be to stay nere,4.0 Star Hotel
1960 Broadway,Disney's Saratoga Springs Resort & Spa,"Orlando, FL 32830-8446",5,Lake Buena Vista,We tried to make dinner reservations however the phones in the rooms didn't work unless you started playing around with the cord. We gave up and tried to use the house phone by the pool but that didn't work either. The staff at the grill...,"April 27, 2017","ui_bubble_rating bubble_20,ratingDate relativeDate",Disorganized and not great,4.0 Star Hotel
